  7.7195E-01  1.1129E-02  9.7310E-01  1.7365E-03  3.6229E+01  1.3081E+00  1.3245E-01  5.0219E+01  2.0508E+01
  8.2586E-01  8.3569E-03  9.8219E-01  1.6159E-03  3.4526E+01  1.1554E+00  5.3172E-02  6.1161E+01  2.0508E+01
  8.9275E-01  5.1149E-03  9.7072E-01  6.9183E-04  3.9445E+01  1.1390E+00  5.3069E-02  5.7739E+01  2.0508E+01
  0.0000E+00 -1.0000E+00 -1.0000E+00  2.1918E-01  3.0000E-01  3.0000E+00  8.8850E-01  2.8538E+00  2.0864E+01
  2.3138E-01  1.9479E-01  4.4593E-01  1.4434E-01  6.0708E-01  2.5649E+00  5.1316E-01  5.4542E+00  2.0864E+01
  3.6277E-01  7.7067E-02  6.6069E-01  9.8936E-04  3.1555E+01  1.5027E+00  5.1952E-01  1.0266E+01  2.0864E+01
  5.1603E-01  3.0001E-02  8.3128E-01  9.7634E-03  1.6641E+01  1.0422E+00  4.5918E-02  4.3918E+00  2.0864E+01
  6.1513E-01  1.7631E-02  8.9662E-01  1.4457E-03  5.8130E+01  1.3428E+00  2.7950E-01  4.3241E+01  2.0864E+01
  6.7367E-01  1.2391E-02  9.2103E-01  1.4390E-03  6.1272E+01  1.2604E+00  1.9850E-01  5.1313E+01  2.0864E+01
  7.4209E-01  9.1985E-03  9.5314E-01  1.4480E-03  5.7824E+01  1.1749E+00  1.0868E-01  7.0696E+01  2.0864E+01
  8.2920E-01  6.2417E-03  9.8242E-01  7.0686E-04  8.1306E+01  1.2786E+00  1.1057E-01  7.3468E+01  2.0864E+01
  0.0000E+00 -1.0000E+00 -1.0000E+00  1.9401E-01  3.0000E-01  3.0000E+00  9.0008E-01  2.4485E+00  2.1989E+01
  1.6596E-01  2.3670E-01  2.8228E-01  1.4479E-01  5.6874E-01  2.3253E+00  4.7037E-01  4.5768E+00  2.1989E+01
  3.2639E-01  9.0946E-02  5.4395E-01  2.1097E-03  2.9841E+01  1.7319E+00  4.9766E-01  8.5153E+00  2.1989E+01
  4.7469E-01  3.6615E-02  7.6336E-01  1.0913E-02  1.2249E+01  9.6550E-01  7.4650E-02  6.7587E+00  2.1989E+01
  5.6513E-01  2.1455E-02  8.4089E-01  1.2241E-03  5.6530E+01  1.2544E+00  3.2006E-01  3.9987E+01  2.1989E+01
  6.1837E-01  1.5599E-02  8.7565E-01  1.3400E-03  6.6472E+01  1.2148E+00  2.3799E-01  4.9954E+01  2.1989E+01
  6.7820E-01  1.0457E-02  9.1322E-01  1.0684E-03  8.6799E+01  1.2262E+00  1.8546E-01  6.8729E+01  2.1989E+01
  7.5721E-01  6.4348E-03  9.5266E-01  6.8843E-04  1.1009E+02  1.2118E+00  1.3639E-01  8.9765E+01  2.1989E+01
  0.0000E+00 -1.0000E+00 -1.0000E+00  2.5690E-01  3.0771E-01  2.0333E+00  8.7533E-01  2.1565E+00  2.1943E+01
  7.5251E-02  3.2326E-01  1.3065E-01  3.7404E-01  5.0811E-01  8.2396E-01  7.7853E-02  6.6178E+00  2.1943E+01
