y_keV_per_um,f_y,yf_y,d_y,yd_y
0.138094,0.000734153,0.000101382,0.000164101,2.26614e-05
0.138569,0.000738381,0.000102317,0.000165614,2.29489e-05
0.139046,0.000749434,0.000104206,0.000168672,2.34531e-05
0.139525,0.000745099,0.00010396,0.000168273,2.34783e-05
0.140005,0.000746651,0.000104535,0.000169204,2.36894e-05
0.140487,0.000750073,0.000105375,0.000170565,2.39621e-05
0.14097,0.00076633,0.00010803,0.000174861,2.46501e-05
0.141456,0.00076128,0.000107688,0.000174307,2.46568e-05
0.141943,0.00077024,0.00010933,0.000176966,2.51191e-05
0.142431,0.000780686,0.000111194,0.000179983,2.56351e-05
0.142921,0.000763097,0.000109063,0.000176533,2.52302e-05
0.143413,0.000768364,0.000110193,0.000178363,2.55796e-05
0.143907,0.000793251,0.000114154,0.000184775,2.65903e-05
0.144402,0.000786509,0.000113573,0.000183834,2.6546e-05
0.144899,0.000786192,0.000113918,0.000184393,2.67183e-05
0.145398,0.000787826,0.000114548,0.000185412,2.69586e-05
0.145899,0.000789301,0.000115158,0.000186399,2.71955e-05
0.146401,0.000795471,0.000116458,0.000188503,2.7597e-05
0.146905,0.000802061,0.000117827,0.000190719,2.80175e-05
0.147411,0.000798707,0.000117738,0.000190576,2.80929e-05
0.147918,0.000807454,0.000119437,0.000193325,2.85963e-05
0.148427,0.000806881,0.000119763,0.000193853,2.8773e-05
0.148938,0.000819885,0.000122112,0.000197655,2.94384e-05
0.149451,0.00081908,0.000122412,0.000198141,2.96124e-05
0.149965,0.000817928,0.000122661,0.000198543,2.97745e-05
0.150481,0.000817086,0.000122956,0.000199021,2.99489e-05
0.150999,0.000831259,0.000125519,0.00020317,3.06785e-05
0.151519,0.000835227,0.000126553,0.000204843,3.10376e-05
0.152041,0.000833976,0.000126799,0.000205241,3.12051e-05
0.152564,0.000844994,0.000128916,0.000208668,3.18352e-05
0.153089,0.000849565,0.000130059,0.000210519,3.22281e-05
0.153616,0.000838368,0.000128787,0.000208459,3.20226e-05
0.154145,0.000851128,0.000131197,0.000212361,3.27343e-05
0.154676,0.000845528,0.000130783,0.00021169,3.27434e-05
0.155208,0.000860483,0.000133554,0.000216175,3.35522e-05
0.155742,0.000858356,0.000133682,0.000216383,3.36999e-05
0.156278,0.000866419,0.000135402,0.000219167,3.4251e-05
0.156816,0.000865878,0.000135783,0.000219784,3.44657e-05
0.157356,0.000871584,0.000137149,0.000221995,3.49322e-05
0.157898,0.000879155,0.000138817,0.000224694,3.54788e-05
0.158441,0.000881289,0.000139632,0.000226014,3.58099e-05
0.158987,0.00088288,0.000140366,0.000227202,3.61222e-05
0.159534,0.000883597,0.000140964,0.000228169,3.64008e-05
0.160083,0.000899918,0.000144062,0.000233184,3.73287e-05
0.160634,0.000898921,0.000144397,0.000233727,3.75445e-05
0.161187,0.000896561,0.000144514,0.000233916,3.77042e-05
0.161742,0.000901913,0.000145877,0.000236122,3.81909e-05
0.162299,0.000905547,0.000146969,0.00023789,3.86093e-05
0.162857,0.000903913,0.000147209,0.000238277,3.88051e-05
0.163418,0.000908554,0.000148474,0.000240326,3.92735e-05
0.163981,0.000913756,0.000149839,0.000242534,3.9771e-05
0.164545,0.000921244,0.000151586,0.000245363,4.03733e-05
0.165111,0.000923561,0.00015249,0.000246826,4.07537e-05
0.16568,0.000930133,0.000154104,0.000249439,4.13271e-05
0.16625,0.000925656,0.00015389,0.000249093,4.14117e-05
0.166822,0.00093636,0.000156205,0.00025284,4.21793e-05
0.167397,0.000940295,0.000157403,0.000254778,4.2649e-05
0.167973,0.000945582,0.000158832,0.000257092,4.31845e-05
0.168551,0.000949356,0.000160015,0.000259006,4.36557e-05
0.169131,0.000959835,0.000162338,0.000262766,4.44419e-05
0.169713,0.000957474,0.000162496,0.000263022,4.46382e-05
0.170298,0.00096415,0.000164193,0.000265769,4.52599e-05
0.170884,0.000961139,0.000164243,0.000265851,4.54296e-05
0.171472,0.00096409,0.000165314,0.000267584,4.58832e-05
0.172062,0.000973062,0.000167427,0.000271004,4.66294e-05
0.172654,0.000974246,0.000168208,0.000272267,4.7008e-05
0.173249,0.000989813,0.000171484,0.000277571,4.80889e-05
0.173845,0.00098317,0.000170919,0.000276656,4.80953e-05
0.174444,0.000994273,0.000173445,0.000280745,4.89742e-05
0.175044,0.000995181,0.0001742,0.000281967,4.93567e-05
0.175647,0.00100012,0.000175668,0.000284343,4.99439e-05
0.176251,0.00099063,0.000174599,0.000282613,4.98109e-05
0.176858,0.00100097,0.00017703,0.000286548,5.06783e-05
0.177467,0.00101415,0.000179978,0.00029132,5.16996e-05
0.178078,0.0010018,0.000178398,0.000288762,5.14221e-05
0.178691,0.00101428,0.000181244,0.000293368,5.24222e-05
0.179306,0.00102223,0.000183292,0.000296684,5.31972e-05
0.179923,0.00102166,0.000183821,0.000297539,5.35341e-05
0.180542,0.00103517,0.000186891,0.000302509,5.46155e-05
0.181164,0.00103931,0.000188286,0.000304766,5.52127e-05
0.181787,0.00103612,0.000188353,0.000304875,5.54224e-05
0.182413,0.0010394,0.0001896,0.000306894,5.59815e-05
0.183041,0.00104316,0.000190942,0.000309065,5.65716e-05
0.183671,0.0010519,0.000193203,0.000312726,5.74388e-05
0.184303,0.001049,0.000193333,0.000312936,5.76751e-05
0.184938,0.00105397,0.00019492,0.000315504,5.83487e-05
0.185574,0.0010604,0.000196783,0.000318521,5.91093e-05
0.186213,0.00105757,0.000196934,0.000318764,5.93581e-05
0.186854,0.00106335,0.000198691,0.000321608,6.00938e-05
0.187497,0.00108452,0.000203345,0.000329141,6.1713e-05
0.188143,0.00107416,0.000202096,0.000327121,6.15454e-05
0.18879,0.00108604,0.000205034,0.000331876,6.26549e-05
0.18944,0.00108625,0.00020578,0.000333083,6.30992e-05
0.190092,0.00109742,0.000208611,0.000337665,6.41874e-05
0.190747,0.00108911,0.000207744,0.000336263,6.41411e-05
0.191403,0.00109375,0.000209348,0.000338858,6.48585e-05
0.192062,0.00110159,0.000211574,0.000342461,6.57738e-05
0.192723,0.00110614,0.000213178,0.000345058,6.65005e-05
0.193387,0.00110097,0.000212914,0.000344631,6.66471e-05
0.194052,0.00111343,0.000216063,0.000349728,6.78655e-05
0.19472,0.00112296,0.000218663,0.000353936,6.89184e-05
0.19539,0.00111511,0.000217881,0.00035267,6.89082e-05
0.196063,0.00113064,0.000221676,0.000358813,7.035e-05
0.196738,0.00113426,0.000223151,0.000361201,7.1062e-05
0.197415,0.00112917,0.000222916,0.00036082,7.12314e-05
0.198095,0.00113036,0.000223918,0.000362442,7.17979e-05
0.198777,0.00114136,0.000226876,0.000367231,7.2997e-05
0.199461,0.00114275,0.000227933,0.000368942,7.35895e-05
0.200147,0.00114419,0.000229006,0.000370677,7.419e-05
0.200836,0.00115082,0.000231125,0.000374108,7.51345e-05
0.201528,0.00117355,0.000236503,0.000382813,7.71475e-05
0.202221,0.0011564,0.000233849,0.000378517,7.65441e-05
0.202917,0.00116882,0.000237174,0.000383899,7.78995e-05
0.203616,0.00116822,0.000237868,0.000385022,7.83966e-05
0.204317,0.00117415,0.000239898,0.000388308,7.93379e-05
0.20502,0.00117399,0.000240692,0.000389592,7.98742e-05
0.205726,0.00118341,0.000243458,0.00039407,8.10705e-05
0.206434,0.00118089,0.000243776,0.000394586,8.14559e-05
0.207145,0.00120164,0.000248914,0.000402902,8.34592e-05
0.207858,0.00119612,0.000248624,0.000402432,8.36486e-05
0.208573,0.00120667,0.000251679,0.000407377,8.49678e-05
0.209291,0.00120038,0.00025123,0.00040665,8.51081e-05
0.210012,0.0012202,0.000256257,0.000414788,8.71105e-05
0.210734,0.00121741,0.00025655,0.000415261,8.75096e-05
0.21146,0.0012194,0.000257854,0.000417373,8.82577e-05
0.212188,0.0012247,0.000259868,0.000420631,8.92529e-05
0.212918,0.00122838,0.000261545,0.000423347,9.01382e-05
0.213651,0.00123573,0.000264014,0.000427344,9.13024e-05
0.214386,0.00124068,0.000265984,0.000430533,9.23002e-05
0.215124,0.00124761,0.000268392,0.000434429,9.34562e-05
0.215865,0.00124392,0.00026852,0.000434636,9.38228e-05
0.216608,0.00125163,0.000271114,0.000438835,9.50552e-05
0.217354,0.00124464,0.000270527,0.000437885,9.51761e-05
0.218102,0.00127104,0.000277215,0.000448711,9.78648e-05
0.218853,0.00126396,0.000276622,0.000447751,9.79917e-05
0.219606,0.00126159,0.000277053,0.000448448,9.84819e-05
0.220362,0.00127015,0.000279892,0.000453045,9.98338e-05
0.22112,0.00127378,0.000281658,0.000455902,0.000100809
0.221882,0.00127011,0.000281814,0.000456155,0.000101213
0.222645,0.00127829,0.000284606,0.000460673,0.000102567
0.223412,0.00128939,0.000288065,0.000466274,0.000104171
0.224181,0.00129308,0.000289885,0.000469219,0.00010519
0.224952,0.00129777,0.000291935,0.000472538,0.000106298
0.225727,0.00130833,0.000295325,0.000478024,0.000107903
0.226504,0.00129638,0.000293635,0.000475289,0.000107655
0.227283,0.00130595,0.000296819,0.000480443,0.000109196
0.228066,0.00130531,0.000297697,0.000481864,0.000109897
0.228851,0.00131798,0.000301621,0.000488215,0.000111729
0.229639,0.00131299,0.000301514,0.000488042,0.000112073
0.230429,0.00131076,0.000302038,0.00048889,0.000112655
0.231222,0.00133192,0.000307969,0.000498491,0.000115262
0.232018,0.00132496,0.000307416,0.000497595,0.000115451
0.232817,0.00135507,0.000315484,0.000510655,0.000118889
0.233618,0.00133528,0.000311946,0.000504928,0.00011796
0.234422,0.00134499,0.000315294,0.000510348,0.000119637
0.235229,0.00134629,0.000316686,0.0005126,0.000120578
0.236039,0.00135093,0.000318872,0.000516138,0.000121829
0.236852,0.00135573,0.000321108,0.000519758,0.000123106
0.237667,0.00135241,0.000321422,0.000520267,0.00012365
0.238485,0.00135416,0.000322946,0.000522732,0.000124664
0.239306,0.0013753,0.000329117,0.000532722,0.000127484
0.24013,0.00137723,0.000330714,0.000535306,0.000128543
0.240956,0.00136983,0.000330068,0.000534261,0.000128733
0.241786,0.00138455,0.000334765,0.000541864,0.000131015
0.242618,0.00139721,0.000338989,0.0005487,0.000133125
0.243453,0.00138703,0.000337677,0.000546577,0.000133066
0.244291,0.0013866,0.000338733,0.000548286,0.000133941
0.245132,0.00140203,0.000343683,0.000556298,0.000136366
0.245976,0.00140397,0.000345343,0.000558985,0.000137497
0.246822,0.00141055,0.000348154,0.000563535,0.000139093
0.247672,0.00140532,0.000348057,0.000563379,0.000139533
0.248525,0.00142577,0.000354339,0.000573547,0.000142541
0.24938,0.00142019,0.000354168,0.000573269,0.000142962
0.250239,0.00142332,0.000356169,0.000576509,0.000144265
0.2511,0.00142564,0.000357977,0.000579435,0.000145496
0.251964,0.00142277,0.000358487,0.00058026,0.000146205
0.252832,0.00143664,0.000363227,0.000587934,0.000148648
0.253702,0.0014463,0.000366928,0.000593924,0.00015068
0.254575,0.00144623,0.000368175,0.000595941,0.000151712
0.255452,0.00143281,0.000366015,0.000592446,0.000151341
0.256331,0.00144496,0.000370389,0.000599525,0.000153677
0.257213,0.00144696,0.000372176,0.000602418,0.00015495
0.258099,0.00146164,0.000377248,0.000610627,0.000157602
0.258987,0.00146646,0.000379795,0.000614751,0.000159212
0.259878,0.00147209,0.000382563,0.000619231,0.000160925
0.260773,0.00147268,0.000384036,0.000621615,0.0001621
0.261671,0.0014622,0.000382616,0.000619317,0.000162057
0.262571,0.00148029,0.000388681,0.000629134,0.000165192
0.263475,0.00148391,0.000390973,0.000632843,0.000166738
0.264382,0.00149144,0.00039431,0.000638245,0.00016874
0.265292,0.00149238,0.000395917,0.000640846,0.000170011
0.266205,0.00148878,0.000396321,0.0006415,0.000170771
0.267122,0.00149978,0.000400625,0.000648467,0.00017322
0.268041,0.00149049,0.000399513,0.000646667,0.000173333
0.268964,0.00150086,0.000403678,0.000653409,0.000175743
0.26989,0.00150018,0.000404883,0.000655359,0.000176875
0.270819,0.00151126,0.000409279,0.000662474,0.000179411
0.271751,0.00151573,0.000411901,0.000666718,0.000181181
0.272686,0.00150584,0.00041062,0.000664646,0.00018124
0.273625,0.00152751,0.000417966,0.000676535,0.000185117
0.274567,0.00153012,0.000420121,0.000680023,0.000186712
0.275512,0.00152969,0.000421449,0.000682173,0.000187947
0.27646,0.00152549,0.000421738,0.000682641,0.000188723
0.277412,0.00152267,0.000422406,0.000683723,0.000189673
0.278367,0.00154956,0.000431347,0.000698195,0.000194355
0.279325,0.00154757,0.000432276,0.000699699,0.000195443
0.280287,0.00154601,0.000433326,0.000701398,0.000196593
0.281252,0.00155344,0.000436907,0.000707195,0.0001989
0.28222,0.00154511,0.000436062,0.000705826,0.000199198
0.283191,0.00155177,0.000439448,0.000711307,0.000201436
0.284166,0.00156391,0.00044441,0.000719339,0.000204412
0.285144,0.00156023,0.000444889,0.000720114,0.000205336
0.286126,0.00155042,0.000443616,0.000718054,0.000205454
0.287111,0.00156828,0.00045027,0.000728824,0.000209253
0.288099,0.00156264,0.000450196,0.000728704,0.000209939
0.289091,0.00157855,0.000456344,0.000738656,0.000213539
0.290086,0.00157016,0.000455482,0.00073726,0.000213869
0.291084,0.0015883,0.000462328,0.000748341,0.00021783
0.292086,0.00158388,0.00046263,0.00074883,0.000218723
0.293092,0.00157794,0.00046248,0.000748588,0.000219405
0.294101,0.00159497,0.000469083,0.000759275,0.000223304
0.295113,0.00159118,0.000469579,0.000760078,0.000224309
0.296129,0.00160112,0.000474137,0.000767456,0.000227266
0.297148,0.00159564,0.000474142,0.000767464,0.00022805
0.298171,0.0016042,0.000478326,0.000774236,0.000230855
0.299197,0.00160187,0.000479276,0.000775775,0.000232109
0.300227,0.00159467,0.000478764,0.000774945,0.000232659
0.301261,0.00161314,0.000485975,0.000786618,0.000236977
0.302298,0.00160288,0.000484548,0.000784308,0.000237095
0.303338,0.00160824,0.000487841,0.000789638,0.000239527
0.304382,0.00161331,0.000491061,0.000794851,0.000241938
0.30543,0.00161233,0.000492453,0.000797103,0.000243459
0.306482,0.00160987,0.000493395,0.000798629,0.000244765
0.307536,0.00161669,0.000497192,0.000804773,0.000247497
0.308595,0.0016257,0.000501684,0.000812044,0.000250593
0.309657,0.00162623,0.000503572,0.000815101,0.000252402
0.310723,0.00162359,0.000504487,0.000816581,0.000253731
0.311793,0.00162712,0.000507324,0.000821174,0.000256036
0.312866,0.00163545,0.000511677,0.000828219,0.000259122
0.313943,0.00163982,0.00051481,0.00083329,0.000261606
0.315024,0.00165226,0.000520502,0.000842504,0.000265409
0.316108,0.0016492,0.000521324,0.000843835,0.000266743
0.317196,0.00163944,0.000520025,0.000841732,0.000266994
0.318288,0.00163127,0.000519214,0.00084042,0.000267496
0.319384,0.0016426,0.000524621,0.000849171,0.000271212
0.320483,0.00164719,0.000527895,0.000854471,0.000273843
0.321586,0.00166342,0.000534934,0.000865864,0.00027845
0.322693,0.00165295,0.000533395,0.000863373,0.000278604
0.323804,0.00165672,0.000536452,0.000868322,0.000281166
0.324919,0.00165837,0.000538836,0.00087218,0.000283388
0.326037,0.00165304,0.000538951,0.000872367,0.000284424
0.327159,0.00166235,0.000543853,0.000880302,0.000287999
0.328286,0.00166698,0.000547248,0.000885796,0.000290794
0.329416,0.00166688,0.000549098,0.000888791,0.000292782
0.330549,0.00165636,0.000547507,0.000886216,0.000292938
0.331687,0.00167623,0.000555984,0.000899937,0.000298497
0.332829,0.00165988,0.000552457,0.000894227,0.000297625
0.333975,0.00167463,0.000559285,0.000905279,0.000302341
0.335124,0.00166142,0.000556783,0.00090123,0.000302024
0.336278,0.00166939,0.000561379,0.000908669,0.000305565
0.337435,0.0016648,0.000561761,0.000909288,0.000306826
0.338597,0.00169525,0.000574008,0.000929112,0.000314594
0.339763,0.00168452,0.000572337,0.000926406,0.000314759
0.340932,0.00167125,0.000569783,0.000922273,0.000314432
0.342106,0.00168836,0.000577598,0.000934922,0.000319843
0.343283,0.00168401,0.000578092,0.000935722,0.000321217
0.344465,0.00168203,0.000579399,0.000937837,0.000323052
0.345651,0.00167806,0.000580021,0.000938845,0.000324513
0.34684,0.00169305,0.000587217,0.000950492,0.000329669
0.348034,0.00170125,0.000592092,0.000958382,0.000333549
0.349232,0.00168304,0.000587773,0.000951391,0.000332256
0.350434,0.00168821,0.000591608,0.000957599,0.000335575
0.351641,0.00168646,0.000593027,0.000959896,0.000337539
0.352851,0.00169157,0.000596871,0.000966119,0.000340896
0.354066,0.00168999,0.000598367,0.00096854,0.000342927
0.355285,0.0016807,0.000597129,0.000966536,0.000343396
0.356508,0.00168163,0.000599516,0.0009704,0.000345955
0.357735,0.00169466,0.000606239,0.000981282,0.000351039
0.358966,0.00169694,0.000609145,0.000985986,0.000353935
0.360202,0.00169875,0.000611893,0.000990434,0.000356756
0.361442,0.00169709,0.000613401,0.000992874,0.000358866
0.362686,0.00167881,0.00060888,0.000985557,0.000357448
0.363934,0.00168042,0.000611563,0.000989899,0.000360258
0.365187,0.00170125,0.000621274,0.00100562,0.000367238
0.366444,0.00168158,0.000616203,0.00099741,0.000365495
0.367705,0.00167614,0.000616323,0.000997605,0.000366824
0.368971,0.00168943,0.000623351,0.00100898,0.000372284
0.370241,0.00168104,0.000622389,0.00100742,0.000372989
0.371516,0.00169146,0.000628405,0.00101716,0.000377891
0.372795,0.00168564,0.0006284,0.00101715,0.000379189
0.374078,0.00169662,0.000634668,0.0010273,0.00038429
0.375365,0.00168181,0.000631293,0.00102183,0.000383561
0.376658,0.00169031,0.00063667,0.00103054,0.00038816
0.377954,0.00168468,0.000636732,0.00103064,0.000389534
0.379255,0.00169115,0.000641377,0.00103816,0.000393726
0.380561,0.00169056,0.000643363,0.00104137,0.000396305
0.381871,0.00169411,0.000646933,0.00104715,0.000399877
0.383185,0.00168902,0.000647208,0.00104759,0.000401423
0.384504,0.00170116,0.000654102,0.00105875,0.000407095
0.385828,0.00168178,0.000648876,0.0010503,0.000405234
0.387156,0.00168224,0.000651289,0.0010542,0.00040814
0.388488,0.00170259,0.000661437,0.00107063,0.000415926
0.389826,0.00169315,0.000660034,0.00106836,0.000416473
0.391168,0.0016952,0.000663107,0.00107333,0.000419853
0.392514,0.00168514,0.000661443,0.00107064,0.00042024
0.393865,0.00168416,0.000663333,0.0010737,0.000422891
0.395221,0.00169031,0.000668046,0.00108132,0.000427362
0.396581,0.00168796,0.000669415,0.00108354,0.000429711
0.397946,0.0016716,0.000665208,0.00107673,0.000428481
0.399316,0.001664,0.000664463,0.00107553,0.000429475
0.400691,0.00169131,0.000677692,0.00109694,0.000439533
0.40207,0.00168493,0.000677459,0.00109656,0.000440894
0.403454,0.00166931,0.000673489,0.00109014,0.000439819
0.404843,0.00166003,0.000672051,0.00108781,0.000440391
0.406236,0.00167141,0.000678988,0.00109904,0.000446468
0.407635,0.00166501,0.000678718,0.0010986,0.000447827
0.409038,0.00166983,0.000683026,0.00110557,0.000452221
0.410446,0.00167027,0.000685554,0.00110966,0.000455457
0.411859,0.00166451,0.000685543,0.00110965,0.000457018
0.413277,0.00167449,0.000692027,0.00112014,0.000462929
0.414699,0.00166324,0.000689742,0.00111644,0.000462988
0.416127,0.00165685,0.000689459,0.00111598,0.000464391
0.417559,0.00165959,0.000692978,0.00112168,0.000468368
0.418996,0.00165885,0.000695053,0.00112504,0.000471387
0.420439,0.00166298,0.00069918,0.00113172,0.000475819
0.421886,0.0016523,0.00069708,0.00112832,0.000476023
0.423338,0.00163538,0.000692317,0.00112061,0.000474397
0.424795,0.00165065,0.00070119,0.00113497,0.000482131
0.426258,0.00164478,0.0007011,0.00113483,0.000483729
0.427725,0.00164707,0.000704491,0.00114032,0.000487742
0.429197,0.00166055,0.000712704,0.00115361,0.000495126
0.430675,0.00163593,0.000704556,0.00114042,0.000491151
0.432157,0.00162758,0.000703368,0.0011385,0.00049201
0.433645,0.00162416,0.000704309,0.00114002,0.000494365
0.435137,0.00163665,0.000712169,0.00115274,0.000501601
0.436635,0.00163976,0.000715977,0.00115891,0.000506019
0.438138,0.00162379,0.000711446,0.00115157,0.000504548
0.439646,0.00163876,0.000720474,0.00116619,0.000512709
0.44116,0.00163025,0.000719202,0.00116413,0.000513566
0.442678,0.00162203,0.000718039,0.00116224,0.0005145
0.444202,0.00162248,0.000720708,0.00116656,0.00051819
0.445731,0.00162937,0.000726261,0.00117555,0.00052398
0.447265,0.00161465,0.000722176,0.00116894,0.000522826
0.448805,0.00160168,0.000718841,0.00116354,0.000522204
0.45035,0.0016074,0.000723891,0.00117172,0.000527683
0.4519,0.00160564,0.000725588,0.00117446,0.000530741
0.453456,0.00160198,0.000726428,0.00117582,0.000533184
0.455017,0.00159747,0.000726876,0.00117655,0.00053535
0.456583,0.00159354,0.000727585,0.0011777,0.000537716
0.458155,0.00159604,0.000731232,0.0011836,0.000542272
0.459732,0.00158936,0.00073068,0.00118271,0.000543728
0.461314,0.00158903,0.000733042,0.00118653,0.000547363
0.462902,0.00157527,0.000729196,0.0011803,0.000546365
0.464495,0.00157185,0.000730117,0.00118179,0.000548938
0.466094,0.00157504,0.000734116,0.00118827,0.000553844
0.467699,0.00157843,0.000738229,0.00119492,0.000558865
0.469309,0.00157444,0.000738898,0.00119601,0.000561297
0.470924,0.00155742,0.000733427,0.00118715,0.000559059
0.472545,0.00156569,0.00073986,0.00119757,0.000565903
0.474172,0.00155704,0.000738303,0.00119505,0.000566657
0.475804,0.00153966,0.000732576,0.00118578,0.000564197
0.477442,0.00154225,0.000736335,0.00119186,0.000569044
0.479085,0.0015443,0.00073985,0.00119755,0.000573728
0.480734,0.00153431,0.000737597,0.0011939,0.000573949
0.482389,0.00153934,0.000742559,0.00120193,0.0005798
0.48405,0.00152594,0.000738632,0.00119558,0.000578719
0.485716,0.00151978,0.000738182,0.00119485,0.000580358
0.487388,0.00152809,0.000744771,0.00120551,0.000587553
0.489066,0.00151342,0.000740164,0.00119806,0.000585929
0.490749,0.00152024,0.000746055,0.00120759,0.000592625
0.492438,0.00151118,0.000744163,0.00120453,0.000593157
0.494133,0.00151816,0.000750174,0.00121426,0.000600006
0.495834,0.00150522,0.000746339,0.00120805,0.000598993
0.497541,0.00150728,0.000749933,0.00121387,0.00060395
0.499254,0.00148084,0.000739317,0.00119669,0.000597451
0.500972,0.00148452,0.000743703,0.00120379,0.000603063
0.502697,0.0014817,0.000744847,0.00120564,0.00060607
0.504427,0.00148171,0.000747415,0.00120979,0.000610253
0.506164,0.00147323,0.000745697,0.00120701,0.000610947
0.507906,0.00146474,0.000743949,0.00120418,0.000611612
0.509654,0.00147224,0.000750331,0.00121451,0.000618982
0.511409,0.00146905,0.000751286,0.00121606,0.000621904
0.513169,0.00145769,0.000748042,0.00121081,0.000621349
0.514935,0.00145834,0.000750949,0.00121551,0.000625911
0.516708,0.0014478,0.00074809,0.00121089,0.000625675
0.518486,0.00144549,0.000749464,0.00121311,0.000628981
0.520271,0.00144122,0.000749825,0.00121369,0.00063145
0.522062,0.00143543,0.000749381,0.00121298,0.000633249
0.523859,0.00142837,0.000748267,0.00121117,0.000634484
0.525662,0.00143183,0.000752658,0.00121828,0.000640404
0.527472,0.00140226,0.000739652,0.00119723,0.000631505
0.529288,0.00142142,0.000752342,0.00121777,0.000644551
0.531109,0.00140266,0.000744968,0.00120583,0.000640429
0.532938,0.00140264,0.000747522,0.00120997,0.000644837
0.534772,0.00140327,0.000750427,0.00121467,0.000649571
0.536613,0.00138157,0.000741369,0.00120001,0.00064394
0.53846,0.00137854,0.000742288,0.0012015,0.000646957
0.540314,0.00138376,0.000747664,0.0012102,0.000653886
0.542174,0.0013846,0.000750695,0.0012151,0.000658798
0.54404,0.00138116,0.000751406,0.00121625,0.000661691
0.545913,0.00135542,0.000739944,0.0011977,0.000653841
0.547792,0.00136913,0.000749999,0.00121398,0.000665007
0.549677,0.00135267,0.00074353,0.00120351,0.00066154
0.551569,0.0013315,0.000734415,0.00118875,0.000655679
0.553468,0.0013418,0.000742644,0.00120207,0.000665309
0.555373,0.00133987,0.000744128,0.00120447,0.000668932
0.557285,0.00133638,0.000744743,0.00120547,0.00067179
0.559203,0.00133214,0.000744938,0.00120578,0.000674279
0.561128,0.0013357,0.000749501,0.00121317,0.000680744
0.56306,0.00132147,0.000744069,0.00120438,0.000678137
0.564998,0.00130822,0.000739141,0.0011964,0.000675965
0.566943,0.00130774,0.000741412,0.00120008,0.000680376
0.568894,0.00129323,0.000735713,0.00119085,0.000677469
0.570853,0.00129618,0.000739928,0.00119768,0.000683697
0.572818,0.00128782,0.000737689,0.00119405,0.000683974
0.574789,0.00129203,0.000742644,0.00120207,0.000690938
0.576768,0.00127908,0.000737733,0.00119412,0.000688731
0.578753,0.00127631,0.000738666,0.00119563,0.000691977
0.580745,0.00125916,0.000731251,0.00118363,0.000687388
0.582744,0.00126258,0.000735762,0.00119093,0.000694009
0.58475,0.00125365,0.00073307,0.00118657,0.000693849
0.586763,0.00125555,0.000736713,0.00119247,0.000699698
0.588783,0.00125526,0.000739078,0.0011963,0.000704361
0.59081,0.00124157,0.000733531,0.00118732,0.000701481
0.592843,0.00122447,0.000725919,0.001175,0.00069659
0.594884,0.00123106,0.000732339,0.00118539,0.000705171
0.596932,0.00122135,0.000729062,0.00118009,0.000704432
0.598987,0.00121815,0.000729657,0.00118105,0.000707434
0.601049,0.00121532,0.000730468,0.00118236,0.000710658
0.603117,0.0012016,0.000724708,0.00117304,0.000707481
0.605194,0.00119644,0.000724077,0.00117202,0.000709299
0.607277,0.0011962,0.000726422,0.00117581,0.000714045
0.609367,0.00117527,0.000716168,0.00115922,0.000706389
0.611465,0.00117535,0.000718684,0.00116329,0.000711311
0.61357,0.00117732,0.00072237,0.00116926,0.00071742
0.615682,0.0011641,0.000716715,0.0011601,0.000714254
0.617801,0.00116508,0.000719788,0.00116508,0.000719786
0.619927,0.00115593,0.000716593,0.0011599,0.000719056
0.622061,0.00114909,0.000714806,0.00115701,0.000719732
0.624203,0.00114474,0.000714553,0.0011566,0.000721954
0.626351,0.00114013,0.000714124,0.00115591,0.000724004
0.628507,0.00113486,0.000713267,0.00115452,0.000725624
0.630671,0.00112217,0.000707719,0.00114554,0.000722459
0.632842,0.00110618,0.000700035,0.0011331,0.000717076
0.63502,0.00112698,0.000715654,0.00115838,0.000735597
0.637206,0.00111466,0.000710267,0.00114966,0.000732573
0.639399,0.00110855,0.000708808,0.0011473,0.000733584
0.6416,0.00109381,0.000701786,0.00113594,0.000728817
0.643809,0.00108893,0.00070106,0.00113476,0.00073057
0.646025,0.00108787,0.000702788,0.00113756,0.000734892
0.648249,0.00108729,0.000704833,0.00114087,0.000739567
0.65048,0.00107683,0.000700455,0.00113378,0.000737503
0.652719,0.0010604,0.000692144,0.00112033,0.000731261
0.654966,0.00105816,0.000693059,0.00112181,0.000734749
0.657221,0.00105703,0.000694702,0.00112447,0.000739026
0.659483,0.00105206,0.000693813,0.00112303,0.000740621
0.661753,0.00104977,0.000694689,0.00112445,0.000744108
0.664031,0.00104013,0.000690682,0.00111796,0.000742363
0.666317,0.00103102,0.000686989,0.00111199,0.000740936
0.66861,0.00103046,0.000688973,0.0011152,0.000745632
0.670912,0.00102084,0.000684893,0.00110859,0.000743769
0.673221,0.00102514,0.000690148,0.0011171,0.000752055
0.675539,0.00101131,0.000683178,0.00110582,0.000747023
0.677864,0.00100193,0.000679172,0.00109933,0.000745199
0.680197,0.000997559,0.000678536,0.0010983,0.000747064
0.682539,0.00100175,0.000683736,0.00110672,0.00075538
0.684888,0.00098215,0.000672663,0.0010888,0.000745704
0.687246,0.000984505,0.000676597,0.00109517,0.000752648
0.689611,0.000973726,0.000671492,0.0010869,0.00074954
0.691985,0.000982039,0.000679556,0.00109996,0.000761153
0.694367,0.000965202,0.000670205,0.00108482,0.000753262
0.696757,0.000958368,0.00066775,0.00108085,0.000753087
